frontier_index,throughput,fidelity,latency,memory
1952,5,0.7549744154740774,90.0,36.0
1953,5,0.7411018418833801,75.0,30.0
1954,5,0.7549744154740774,90.0,36.0
1955,4,0.7766814339767432,70.0,28.0
1956,5,0.7481451471813945,85.0,34.0
1957,5,0.7620177207720917,100.0,40.0
1958,5,0.7481451471813945,85.0,34.0
1959,5,0.7620177207720917,100.0,40.0
1960,5,0.7481451471813945,85.0,34.0
1961,5,0.7620177207720917,100.0,40.0
1962,4,0.7852180193425968,75.0,30.0
1963,5,0.7549744154740774,90.0,36.0
1964,5,0.7688469890647747,105.0,42.0
1965,5,0.7549744154740774,90.0,36.0
1966,5,0.7688469890647747,105.0,42.0
1967,5,0.7549744154740774,90.0,36.0
1968,5,0.7688469890647747,105.0,42.0
1969,4,0.7931035949502832,100.0,40.0
1970,5,0.7612828759602265,115.0,46.0
1971,5,0.7751554495509237,130.0,52.0
1972,5,0.7612828759602265,115.0,46.0
1973,5,0.7751554495509237,130.0,52.0
1974,5,0.7612828759602265,115.0,46.0
1975,5,0.7751554495509237,130.0,52.0
1976,4,0.8016401803161368,105.0,42.0
1977,5,0.7681121442529094,120.0,48.0
1978,5,0.7819847178436067,135.0,54.0
1979,5,0.7681121442529094,120.0,48.0
1980,5,0.7819847178436067,135.0,54.0
1981,5,0.7681121442529094,120.0,48.0
1982,5,0.7819847178436067,135.0,54.0
1983,3,0.8125030698056337,45.0,18.0
1984,4,0.7678773023542252,60.0,24.0
1985,4,0.7852180193425968,75.0,30.0
1986,4,0.7678773023542252,60.0,24.0
1987,4,0.7852180193425968,75.0,30.0
1988,4,0.7678773023542252,60.0,24.0
1989,4,0.7852180193425968,75.0,30.0
1990,3,0.8238851836267719,50.0,20.0
1991,4,0.7764138877200789,65.0,26.0
1992,4,0.7937546047084505,80.0,32.0
1993,4,0.7764138877200789,65.0,26.0
1994,4,0.7937546047084505,80.0,32.0
1995,4,0.7764138877200789,65.0,26.0
1996,4,0.7937546047084505,80.0,32.0
1997,3,0.8336375208880517,60.0,24.0
1998,4,0.7837281406660387,75.0,30.0
1999,4,0.8010688576544103,90.0,36.0
2000,4,0.7837281406660387,75.0,30.0
2001,4,0.8010688576544103,90.0,36.0
2002,4,0.7837281406660387,75.0,30.0
2003,4,0.8010688576544103,90.0,36.0
2004,4,0.7678773023542252,60.0,24.0
2005,5,0.7411018418833801,75.0,30.0
2006,5,0.7549744154740774,90.0,36.0
2007,5,0.7411018418833801,75.0,30.0
2008,5,0.7549744154740774,90.0,36.0
2009,5,0.7411018418833801,75.0,30.0
2010,5,0.7549744154740774,90.0,36.0
2011,4,0.7764138877200789,65.0,26.0
2012,5,0.7479311101760631,80.0,32.0
2013,5,0.7618036837667603,95.0,38.0
2014,5,0.7479311101760631,80.0,32.0
2015,5,0.7618036837667603,95.0,38.0
2016,5,0.7479311101760631,80.0,32.0
2017,5,0.7618036837667603,95.0,38.0
2018,4,0.7837281406660386,75.0,30.0
2019,5,0.7537825125328308,90.0,36.0
2020,5,0.7676550861235281,105.0,42.0
2021,5,0.7537825125328308,90.0,36.0
2022,5,0.7676550861235281,105.0,42.0
2023,5,0.7537825125328308,90.0,36.0
2024,5,0.7676550861235281,105.0,42.0
2025,4,0.7852180193425968,75.0,30.0
2026,5,0.7549744154740774,90.0,36.0
2027,5,0.7688469890647747,105.0,42.0
2028,5,0.7549744154740774,90.0,36.0
2029,5,0.7549744154740774,90.0,36.0
2030,4,0.7937546047084505,80.0,32.0
2031,5,0.7618036837667603,95.0,38.0
2032,5,0.7756762573574576,110.0,44.0
2033,5,0.7618036837667603,95.0,38.0
2034,5,0.7618036837667603,95.0,38.0
2035,4,0.8010688576544103,90.0,36.0
2036,5,0.7676550861235282,105.0,42.0
2037,5,0.7815276597142254,120.0,48.0
2038,5,0.7676550861235282,105.0,42.0
2039,5,0.7676550861235282,105.0,42.0
2040,4,0.7678773023542252,60.0,24.0
2041,5,0.7411018418833801,75.0,30.0
2042,5,0.7549744154740774,90.0,36.0
2043,5,0.7411018418833801,75.0,30.0
2044,5,0.7549744154740774,90.0,36.0
2045,5,0.7411018418833801,75.0,30.0
2046,5,0.7549744154740774,90.0,36.0
2047,4,0.7764138877200789,65.0,26.0
2048,5,0.7479311101760631,80.0,32.0
2049,5,0.7618036837667603,95.0,38.0
2050,5,0.7479311101760631,80.0,32.0
2051,5,0.7618036837667603,95.0,38.0
2052,5,0.7479311101760631,80.0,32.0
2053,5,0.7618036837667603,95.0,38.0
2054,4,0.7837281406660386,75.0,30.0
2055,5,0.7537825125328308,90.0,36.0
2056,5,0.7676550861235281,105.0,42.0
2057,5,0.7537825125328308,90.0,36.0
2058,5,0.7676550861235281,105.0,42.0
2059,5,0.7537825125328308,90.0,36.0
2060,5,0.7676550861235281,105.0,42.0
2061,4,0.7852180193425968,75.0,30.0
2062,5,0.7549744154740774,90.0,36.0
2063,5,0.7688469890647747,105.0,42.0
2064,5,0.7549744154740774,90.0,36.0
2065,5,0.7549744154740774,90.0,36.0
2066,4,0.7937546047084505,80.0,32.0
2067,5,0.7618036837667603,95.0,38.0
2068,5,0.7756762573574576,110.0,44.0
2069,5,0.7618036837667603,95.0,38.0
2070,5,0.7618036837667603,95.0,38.0
2071,4,0.8010688576544103,90.0,36.0
2072,5,0.7676550861235282,105.0,42.0
2073,5,0.7815276597142254,120.0,48.0
2074,5,0.7676550861235282,105.0,42.0
2075,5,0.7676550861235282,105.0,42.0
2076,4,0.7678773023542252,60.0,24.0
2077,5,0.7411018418833801,75.0,30.0
2078,5,0.7549744154740774,90.0,36.0
2079,5,0.7411018418833801,75.0,30.0
2080,5,0.7549744154740774,90.0,36.0
2081,5,0.7411018418833801,75.0,30.0
2082,5,0.7549744154740774,90.0,36.0
2083,4,0.7764138877200789,65.0,26.0
2084,5,0.7479311101760631,80.0,32.0
2085,5,0.7618036837667603,95.0,38.0
2086,5,0.7479311101760631,80.0,32.0
2087,5,0.7618036837667603,95.0,38.0
2088,5,0.7479311101760631,80.0,32.0
2089,5,0.7618036837667603,95.0,38.0
2090,4,0.7837281406660386,75.0,30.0
2091,5,0.7537825125328308,90.0,36.0
2092,5,0.7676550861235281,105.0,42.0
2093,5,0.7537825125328308,90.0,36.0
2094,5,0.7676550861235281,105.0,42.0
2095,5,0.7537825125328308,90.0,36.0
2096,5,0.7676550861235281,105.0,42.0
2097,4,0.7852180193425968,75.0,30.0
2098,5,0.7549744154740774,90.0,36.0
2099,5,0.7688469890647747,105.0,42.0
2100,5,0.7549744154740774,90.0,36.0
2101,5,0.7688469890647747,105.0,42.0
2102,5,0.7549744154740774,90.0,36.0
2103,5,0.7688469890647747,105.0,42.0
2104,4,0.7937546047084505,80.0,32.0
2105,5,0.7618036837667603,95.0,38.0
2106,5,0.7756762573574576,110.0,44.0
2107,5,0.7618036837667603,95.0,38.0
2108,5,0.7756762573574576,110.0,44.0
2109,5,0.7618036837667603,95.0,38.0
2110,5,0.7756762573574576,110.0,44.0
2111,4,0.8010688576544103,90.0,36.0
2112,5,0.7676550861235282,105.0,42.0
2113,5,0.7815276597142254,120.0,48.0
2114,5,0.7676550861235282,105.0,42.0
2115,5,0.7815276597142254,120.0,48.0
2116,5,0.7676550861235282,105.0,42.0
2117,5,0.7815276597142254,120.0,48.0
2118,4,0.8016401803161368,105.0,42.0
2119,5,0.7681121442529094,120.0,48.0
2120,5,0.7819847178436067,135.0,54.0
2121,5,0.7681121442529094,120.0,48.0
2122,5,0.7819847178436067,135.0,54.0
2123,5,0.7681121442529094,120.0,48.0
2124,5,0.7819847178436067,135.0,54.0
2125,4,0.8101767656819905,110.0,44.0
2126,5,0.7749414125455923,125.0,50.0
2127,5,0.7888139861362896,140.0,56.0
2128,5,0.7749414125455923,125.0,50.0
2129,5,0.7888139861362896,140.0,56.0
2130,5,0.7749414125455923,125.0,50.0
2131,5,0.7888139861362896,140.0,56.0
2132,3,0.8336375208880514,60.0,24.0
2133,4,0.7837281406660386,75.0,30.0
2134,4,0.7837281406660386,75.0,30.0
2135,4,0.7837281406660386,75.0,30.0
2136,4,0.8010688576544102,90.0,36.0
2137,3,0.8433898581493312,70.0,28.0
2138,4,0.8083831106003699,100.0,40.0
2139,4,0.7837281406660386,75.0,30.0
2140,5,0.7537825125328308,90.0,36.0
2141,5,0.7537825125328308,90.0,36.0
2142,5,0.7537825125328308,90.0,36.0
2143,5,0.7676550861235281,105.0,42.0
2144,4,0.8010688576544102,90.0,36.0
2145,5,0.7676550861235281,105.0,42.0
2146,5,0.7676550861235281,105.0,42.0
2147,5,0.7676550861235281,105.0,42.0
2148,4,0.8083831106003698,100.0,40.0
2149,4,0.7837281406660386,75.0,30.0
2150,5,0.7537825125328308,90.0,36.0
2151,5,0.7537825125328308,90.0,36.0
2152,5,0.7537825125328308,90.0,36.0
2153,5,0.7676550861235281,105.0,42.0
2154,4,0.8010688576544102,90.0,36.0
2155,5,0.7676550861235281,105.0,42.0
2156,5,0.7676550861235281,105.0,42.0
2157,5,0.7676550861235281,105.0,42.0
2158,4,0.8083831106003698,100.0,40.0
2159,4,0.7837281406660386,75.0,30.0
2160,5,0.7537825125328308,90.0,36.0
2161,5,0.7537825125328308,90.0,36.0
2162,5,0.7537825125328308,90.0,36.0
2163,5,0.7676550861235281,105.0,42.0
2164,4,0.8010688576544102,90.0,36.0
2165,5,0.7676550861235281,105.0,42.0
2166,5,0.7676550861235281,105.0,42.0
2167,5,0.7676550861235281,105.0,42.0
2168,5,0.7815276597142253,120.0,48.0
2169,4,0.8083831106003698,100.0,40.0
2170,5,0.7873790620709931,130.0,52.0
2171,4,0.8174910186279503,120.0,48.0
2172,5,0.7807928149023602,135.0,54.0
2173,5,0.7807928149023602,135.0,54.0
2174,5,0.7807928149023602,135.0,54.0
2175,5,0.7946653884930575,150.0,60.0
2176,3,0.8230171706158821,70.0,28.0
2177,4,0.7757628779619116,85.0,34.0
2178,3,0.8343992844370204,75.0,30.0
2179,4,0.7842994633277652,90.0,36.0
2180,4,0.7757628779619116,85.0,34.0
2181,4,0.7842994633277652,90.0,36.0
2182,4,0.7757628779619116,85.0,34.0
2183,4,0.7842994633277652,90.0,36.0
2184,4,0.7757628779619116,85.0,34.0
2185,5,0.7474103023695292,100.0,40.0
2186,4,0.7842994633277652,90.0,36.0
2187,5,0.7542395706622121,105.0,42.0
2188,4,0.7931035949502832,100.0,40.0
2189,5,0.7612828759602265,115.0,46.0
2190,4,0.8016401803161368,105.0,42.0
2191,5,0.7681121442529094,120.0,48.0
2192,4,0.8095257559238231,130.0,52.0
2193,5,0.7744206047390585,145.0,58.0
2194,4,0.8180623412896768,135.0,54.0
2195,5,0.7812498730317414,150.0,60.0
2196,3,0.8343992844370204,75.0,30.0
2197,4,0.7842994633277652,90.0,36.0
2198,3,0.8457813982581586,80.0,32.0
2199,4,0.7928360486936189,95.0,38.0
2200,3,0.8555337355194382,90.0,36.0
2201,4,0.8001503016395787,105.0,42.0
2202,4,0.7842994633277652,90.0,36.0
2203,4,0.7928360486936189,95.0,38.0
2204,4,0.8001503016395786,105.0,42.0
2205,4,0.7842994633277652,90.0,36.0
2206,4,0.7928360486936189,95.0,38.0
2207,4,0.8001503016395786,105.0,42.0
2208,4,0.7842994633277652,90.0,36.0
2209,5,0.7542395706622121,105.0,42.0
2210,4,0.7928360486936189,95.0,38.0
2211,5,0.7610688389548951,110.0,44.0
2212,4,0.8001503016395786,105.0,42.0
2213,5,0.7669202413116628,120.0,48.0
2214,4,0.8016401803161368,105.0,42.0
2215,5,0.7681121442529094,120.0,48.0
2216,4,0.8101767656819905,110.0,44.0
2217,5,0.7749414125455923,125.0,50.0
2218,4,0.8174910186279503,120.0,48.0
2219,5,0.7807928149023602,135.0,54.0
2220,4,0.8180623412896768,135.0,54.0
2221,5,0.7812498730317414,150.0,60.0
2222,4,0.8265989266555305,140.0,56.0
2223,5,0.7880791413244244,155.0,62.0
2224,3,0.7779999999999999,25.0,10.0
2225,4,0.7419999999999999,40.0,16.0
2226,4,0.7593407169883715,55.0,22.0
2227,4,0.7757628779619115,85.0,34.0
2228,4,0.7419999999999999,40.0,16.0
2229,4,0.7593407169883715,55.0,22.0
2230,4,0.7757628779619115,85.0,34.0
2231,4,0.7419999999999999,40.0,16.0
2232,4,0.7593407169883715,55.0,22.0
2233,4,0.7757628779619115,85.0,34.0
2234,3,0.7893821138211381,30.0,12.0
2235,4,0.7505365853658535,45.0,18.0
2236,4,0.7678773023542251,60.0,24.0
2237,4,0.7842994633277651,90.0,36.0
2238,4,0.7505365853658535,45.0,18.0
2239,4,0.7678773023542251,60.0,24.0
2240,4,0.7842994633277651,90.0,36.0
2241,4,0.7505365853658535,45.0,18.0
2242,4,0.7678773023542251,60.0,24.0
2243,4,0.7842994633277651,90.0,36.0
2244,4,0.7419999999999999,40.0,16.0
2245,5,0.7203999999999999,55.0,22.0
2246,5,0.7342725735906972,70.0,28.0
2247,5,0.7474103023695291,100.0,40.0
2248,5,0.7203999999999999,55.0,22.0
2249,5,0.7342725735906972,70.0,28.0
2250,5,0.7203999999999999,55.0,22.0
2251,5,0.7342725735906972,70.0,28.0
2252,4,0.7505365853658535,45.0,18.0
2253,5,0.7272292682926829,60.0,24.0
2254,5,0.7411018418833801,75.0,30.0
2255,5,0.754239570662212,105.0,42.0
2256,5,0.7272292682926829,60.0,24.0
2257,5,0.7411018418833801,75.0,30.0
2258,5,0.7272292682926829,60.0,24.0
2259,5,0.7411018418833801,75.0,30.0
2260,4,0.7593407169883716,55.0,22.0
2261,5,0.7342725735906972,70.0,28.0
2262,5,0.7481451471813945,85.0,34.0
2263,5,0.7612828759602265,115.0,46.0
2264,5,0.7342725735906972,70.0,28.0
2265,5,0.7481451471813945,85.0,34.0
2266,5,0.7342725735906972,70.0,28.0
2267,5,0.7481451471813945,85.0,34.0
2268,4,0.7678773023542252,60.0,24.0
2269,5,0.7411018418833801,75.0,30.0
2270,5,0.7549744154740774,90.0,36.0
2271,5,0.7681121442529094,120.0,48.0
2272,5,0.7411018418833801,75.0,30.0
2273,5,0.7549744154740774,90.0,36.0
2274,5,0.7411018418833801,75.0,30.0
2275,5,0.7549744154740774,90.0,36.0
2276,4,0.7757628779619116,85.0,34.0
2277,5,0.7474103023695292,100.0,40.0
2278,5,0.7612828759602265,115.0,46.0
2279,5,0.7744206047390585,145.0,58.0
2280,4,0.7842994633277652,90.0,36.0
2281,5,0.7542395706622121,105.0,42.0
2282,5,0.7681121442529094,120.0,48.0
2283,5,0.7812498730317414,150.0,60.0
2284,4,0.7419999999999999,40.0,16.0
2285,5,0.7203999999999999,55.0,22.0
2286,5,0.7342725735906972,70.0,28.0
2287,5,0.7474103023695291,100.0,40.0
2288,5,0.7203999999999999,55.0,22.0
2289,5,0.7342725735906972,70.0,28.0
2290,5,0.7203999999999999,55.0,22.0
2291,5,0.7342725735906972,70.0,28.0
2292,4,0.7505365853658535,45.0,18.0
2293,5,0.7272292682926829,60.0,24.0
2294,5,0.7411018418833801,75.0,30.0
2295,5,0.754239570662212,105.0,42.0
2296,5,0.7272292682926829,60.0,24.0
2297,5,0.7411018418833801,75.0,30.0
2298,5,0.7272292682926829,60.0,24.0
2299,5,0.7411018418833801,75.0,30.0
2300,4,0.7593407169883716,55.0,22.0
2301,5,0.7342725735906972,70.0,28.0
2302,5,0.7481451471813945,85.0,34.0
2303,5,0.7612828759602265,115.0,46.0
2304,5,0.7342725735906972,70.0,28.0
2305,5,0.7481451471813945,85.0,34.0
2306,5,0.7342725735906972,70.0,28.0
2307,5,0.7481451471813945,85.0,34.0
2308,4,0.7678773023542252,60.0,24.0
2309,5,0.7411018418833801,75.0,30.0
2310,5,0.7549744154740774,90.0,36.0
2311,5,0.7681121442529094,120.0,48.0
2312,5,0.7411018418833801,75.0,30.0
2313,5,0.7549744154740774,90.0,36.0
2314,5,0.7411018418833801,75.0,30.0
2315,5,0.7549744154740774,90.0,36.0
2316,4,0.7757628779619116,85.0,34.0
2317,5,0.7474103023695292,100.0,40.0
2318,5,0.7612828759602265,115.0,46.0
2319,5,0.7744206047390585,145.0,58.0
2320,4,0.7842994633277652,90.0,36.0
2321,5,0.7542395706622121,105.0,42.0
2322,5,0.7681121442529094,120.0,48.0
2323,5,0.7812498730317414,150.0,60.0
2324,4,0.7419999999999999,40.0,16.0
2325,5,0.7203999999999999,55.0,22.0
2326,5,0.7342725735906972,70.0,28.0
2327,5,0.7474103023695291,100.0,40.0
2328,5,0.7203999999999999,55.0,22.0
2329,5,0.7342725735906972,70.0,28.0
2330,5,0.7474103023695291,100.0,40.0
2331,5,0.7203999999999999,55.0,22.0
2332,5,0.7342725735906972,70.0,28.0
2333,5,0.7474103023695291,100.0,40.0
2334,4,0.7505365853658535,45.0,18.0
2335,5,0.7272292682926829,60.0,24.0
2336,5,0.7411018418833801,75.0,30.0
2337,5,0.754239570662212,105.0,42.0
2338,5,0.7272292682926829,60.0,24.0
2339,5,0.7411018418833801,75.0,30.0
2340,5,0.754239570662212,105.0,42.0
2341,5,0.7272292682926829,60.0,24.0
2342,5,0.7411018418833801,75.0,30.0
2343,5,0.754239570662212,105.0,42.0
2344,4,0.7593407169883716,55.0,22.0
2345,5,0.7342725735906972,70.0,28.0
2346,5,0.7481451471813945,85.0,34.0
2347,5,0.7612828759602265,115.0,46.0
2348,5,0.7342725735906972,70.0,28.0
2349,5,0.7481451471813945,85.0,34.0
2350,5,0.7612828759602265,115.0,46.0
2351,5,0.7342725735906972,70.0,28.0
2352,5,0.7481451471813945,85.0,34.0
2353,5,0.7612828759602265,115.0,46.0
2354,4,0.7678773023542252,60.0,24.0
2355,5,0.7411018418833801,75.0,30.0
2356,5,0.7549744154740774,90.0,36.0
2357,5,0.7681121442529094,120.0,48.0
2358,5,0.7411018418833801,75.0,30.0
2359,5,0.7549744154740774,90.0,36.0
2360,5,0.7681121442529094,120.0,48.0
2361,5,0.7411018418833801,75.0,30.0
2362,5,0.7549744154740774,90.0,36.0
2363,5,0.7681121442529094,120.0,48.0
2364,4,0.7757628779619116,85.0,34.0
2365,5,0.7474103023695292,100.0,40.0
2366,5,0.7612828759602265,115.0,46.0
2367,5,0.7744206047390585,145.0,58.0
2368,5,0.7474103023695292,100.0,40.0
2369,5,0.7612828759602265,115.0,46.0
2370,5,0.7744206047390585,145.0,58.0
2371,5,0.7474103023695292,100.0,40.0
2372,5,0.7612828759602265,115.0,46.0
2373,5,0.7744206047390585,145.0,58.0
2374,4,0.7842994633277652,90.0,36.0
2375,5,0.7542395706622121,105.0,42.0
2376,5,0.7681121442529094,120.0,48.0
2377,5,0.7812498730317414,150.0,60.0
2378,5,0.7542395706622121,105.0,42.0
2379,5,0.7681121442529094,120.0,48.0
2380,5,0.7812498730317414,150.0,60.0
2381,5,0.7542395706622121,105.0,42.0
2382,5,0.7681121442529094,120.0,48.0
2383,5,0.7812498730317414,150.0,60.0
2384,3,0.7893821138211381,30.0,12.0
2385,4,0.7505365853658535,45.0,18.0
2386,4,0.7678773023542251,60.0,24.0
2387,4,0.7842994633277651,90.0,36.0
2388,4,0.7505365853658535,45.0,18.0
2389,4,0.7678773023542251,60.0,24.0
2390,4,0.7842994633277651,90.0,36.0
2391,4,0.7505365853658535,45.0,18.0
2392,4,0.7678773023542251,60.0,24.0
2393,4,0.7842994633277651,90.0,36.0
2394,3,0.8007642276422763,35.0,14.0
2395,4,0.7590731707317072,50.0,20.0
2396,4,0.7764138877200788,65.0,26.0
2397,4,0.7928360486936188,95.0,38.0
2398,4,0.7590731707317072,50.0,20.0
2399,4,0.7764138877200788,65.0,26.0
2400,4,0.7928360486936188,95.0,38.0
2401,4,0.7590731707317072,50.0,20.0
2402,4,0.7764138877200788,65.0,26.0
2403,4,0.7928360486936188,95.0,38.0
2404,3,0.8105165649035561,45.0,18.0
2405,4,0.766387423677667,60.0,24.0
2406,4,0.7837281406660386,75.0,30.0
2407,4,0.8001503016395786,105.0,42.0
2408,4,0.766387423677667,60.0,24.0
2409,4,0.7837281406660386,75.0,30.0
2410,4,0.8001503016395786,105.0,42.0
2411,4,0.766387423677667,60.0,24.0
2412,4,0.7837281406660386,75.0,30.0
2413,4,0.8001503016395786,105.0,42.0
2414,4,0.7505365853658535,45.0,18.0
2415,5,0.7272292682926829,60.0,24.0
2416,5,0.7411018418833801,75.0,30.0
2417,5,0.754239570662212,105.0,42.0
2418,5,0.7272292682926829,60.0,24.0
2419,5,0.7411018418833801,75.0,30.0
2420,5,0.7272292682926829,60.0,24.0
2421,5,0.7411018418833801,75.0,30.0
2422,4,0.7590731707317072,50.0,20.0
2423,5,0.7340585365853658,65.0,26.0
2424,5,0.7479311101760631,80.0,32.0
2425,5,0.761068838954895,110.0,44.0
2426,5,0.7340585365853658,65.0,26.0
2427,5,0.7479311101760631,80.0,32.0
2428,5,0.7340585365853658,65.0,26.0
2429,5,0.7479311101760631,80.0,32.0
2430,4,0.7663874236776669,60.0,24.0
2431,5,0.7399099389421335,75.0,30.0
2432,5,0.7537825125328308,90.0,36.0
2433,5,0.7669202413116627,120.0,48.0
2434,5,0.7399099389421335,75.0,30.0
2435,5,0.7537825125328308,90.0,36.0
2436,5,0.7399099389421335,75.0,30.0
2437,5,0.7537825125328308,90.0,36.0
2438,4,0.7678773023542252,60.0,24.0
2439,5,0.7411018418833801,75.0,30.0
2440,5,0.7549744154740774,90.0,36.0
2441,5,0.7681121442529094,120.0,48.0
2442,5,0.7411018418833801,75.0,30.0
2443,5,0.7549744154740774,90.0,36.0
2444,5,0.7411018418833801,75.0,30.0
2445,5,0.7549744154740774,90.0,36.0
2446,4,0.7764138877200789,65.0,26.0
2447,5,0.7479311101760631,80.0,32.0
2448,5,0.7618036837667603,95.0,38.0
2449,5,0.7749414125455923,125.0,50.0
2450,5,0.7479311101760631,80.0,32.0
2451,5,0.7618036837667603,95.0,38.0
2452,5,0.7479311101760631,80.0,32.0
2453,5,0.7618036837667603,95.0,38.0
2454,4,0.7837281406660386,75.0,30.0
2455,5,0.7537825125328308,90.0,36.0
2456,5,0.7676550861235281,105.0,42.0
2457,5,0.7807928149023601,135.0,54.0
2458,5,0.7537825125328308,90.0,36.0
2459,5,0.7676550861235281,105.0,42.0
2460,5,0.7537825125328308,90.0,36.0
2461,5,0.7676550861235281,105.0,42.0
2462,4,0.7842994633277652,90.0,36.0
2463,5,0.7542395706622121,105.0,42.0
2464,5,0.7681121442529094,120.0,48.0
2465,5,0.7812498730317414,150.0,60.0
2466,4,0.7928360486936189,95.0,38.0
2467,5,0.7610688389548951,110.0,44.0
2468,5,0.7749414125455923,125.0,50.0
2469,5,0.7880791413244244,155.0,62.0
2470,4,0.8001503016395786,105.0,42.0
2471,5,0.7669202413116628,120.0,48.0
2472,5,0.7807928149023601,135.0,54.0
2473,5,0.7939305436811921,165.0,66.0
2474,4,0.7505365853658535,45.0,18.0
2475,5,0.7272292682926829,60.0,24.0
2476,5,0.7411018418833801,75.0,30.0
2477,5,0.754239570662212,105.0,42.0
2478,5,0.7272292682926829,60.0,24.0
2479,5,0.7411018418833801,75.0,30.0
2480,5,0.7272292682926829,60.0,24.0
2481,5,0.7411018418833801,75.0,30.0
2482,4,0.7590731707317072,50.0,20.0
2483,5,0.7340585365853658,65.0,26.0
2484,5,0.7479311101760631,80.0,32.0
2485,5,0.761068838954895,110.0,44.0
2486,5,0.7340585365853658,65.0,26.0
2487,5,0.7479311101760631,80.0,32.0
2488,5,0.7340585365853658,65.0,26.0
2489,5,0.7479311101760631,80.0,32.0
2490,4,0.7663874236776669,60.0,24.0
2491,5,0.7399099389421335,75.0,30.0
2492,5,0.7537825125328308,90.0,36.0
2493,5,0.7669202413116627,120.0,48.0
2494,5,0.7399099389421335,75.0,30.0
2495,5,0.7537825125328308,90.0,36.0
2496,5,0.7399099389421335,75.0,30.0
2497,5,0.7537825125328308,90.0,36.0
2498,4,0.7678773023542252,60.0,24.0
2499,5,0.7411018418833801,75.0,30.0
2500,5,0.7549744154740774,90.0,36.0
2501,5,0.7681121442529094,120.0,48.0
2502,5,0.7411018418833801,75.0,30.0
2503,5,0.7549744154740774,90.0,36.0
2504,5,0.7411018418833801,75.0,30.0
2505,5,0.7549744154740774,90.0,36.0
2506,4,0.7764138877200789,65.0,26.0
2507,5,0.7479311101760631,80.0,32.0
2508,5,0.7618036837667603,95.0,38.0
2509,5,0.7749414125455923,125.0,50.0
2510,5,0.7479311101760631,80.0,32.0
2511,5,0.7618036837667603,95.0,38.0
2512,5,0.7479311101760631,80.0,32.0
2513,5,0.7618036837667603,95.0,38.0
2514,4,0.7837281406660386,75.0,30.0
2515,5,0.7537825125328308,90.0,36.0
2516,5,0.7676550861235281,105.0,42.0
2517,5,0.7807928149023601,135.0,54.0
2518,5,0.7537825125328308,90.0,36.0
2519,5,0.7676550861235281,105.0,42.0
2520,5,0.7537825125328308,90.0,36.0
2521,5,0.7676550861235281,105.0,42.0
2522,4,0.7842994633277652,90.0,36.0
2523,5,0.7542395706622121,105.0,42.0
2524,5,0.7681121442529094,120.0,48.0
2525,5,0.7812498730317414,150.0,60.0
2526,4,0.7928360486936189,95.0,38.0
2527,5,0.7610688389548951,110.0,44.0
2528,5,0.7749414125455923,125.0,50.0
2529,5,0.7880791413244244,155.0,62.0
2530,4,0.7505365853658535,45.0,18.0
2531,5,0.7272292682926829,60.0,24.0
2532,5,0.7411018418833801,75.0,30.0
2533,5,0.754239570662212,105.0,42.0
2534,5,0.7272292682926829,60.0,24.0
2535,5,0.7411018418833801,75.0,30.0
2536,5,0.754239570662212,105.0,42.0
2537,5,0.7272292682926829,60.0,24.0
2538,5,0.7411018418833801,75.0,30.0
2539,5,0.754239570662212,105.0,42.0
2540,4,0.7590731707317072,50.0,20.0
2541,5,0.7340585365853658,65.0,26.0
2542,5,0.7479311101760631,80.0,32.0
2543,5,0.761068838954895,110.0,44.0
2544,5,0.7340585365853658,65.0,26.0
2545,5,0.7479311101760631,80.0,32.0
2546,5,0.761068838954895,110.0,44.0
2547,5,0.7340585365853658,65.0,26.0
2548,5,0.7479311101760631,80.0,32.0
2549,5,0.761068838954895,110.0,44.0
2550,4,0.7663874236776669,60.0,24.0
2551,5,0.7399099389421335,75.0,30.0
2552,5,0.7537825125328308,90.0,36.0
2553,5,0.7669202413116627,120.0,48.0
2554,5,0.7399099389421335,75.0,30.0
2555,5,0.7537825125328308,90.0,36.0
2556,5,0.7669202413116627,120.0,48.0
2557,5,0.7399099389421335,75.0,30.0
2558,5,0.7537825125328308,90.0,36.0
2559,5,0.7669202413116627,120.0,48.0
2560,4,0.7678773023542252,60.0,24.0
2561,5,0.7411018418833801,75.0,30.0
2562,5,0.7549744154740774,90.0,36.0
2563,5,0.7681121442529094,120.0,48.0
2564,5,0.7411018418833801,75.0,30.0
2565,5,0.7549744154740774,90.0,36.0
2566,5,0.7681121442529094,120.0,48.0
2567,5,0.7411018418833801,75.0,30.0
2568,5,0.7549744154740774,90.0,36.0
2569,5,0.7681121442529094,120.0,48.0
2570,4,0.7764138877200789,65.0,26.0
2571,5,0.7479311101760631,80.0,32.0
2572,5,0.7618036837667603,95.0,38.0
2573,5,0.7749414125455923,125.0,50.0
2574,5,0.7479311101760631,80.0,32.0
2575,5,0.7618036837667603,95.0,38.0
2576,5,0.7749414125455923,125.0,50.0
2577,5,0.7479311101760631,80.0,32.0
2578,5,0.7618036837667603,95.0,38.0
2579,5,0.7749414125455923,125.0,50.0
2580,4,0.7837281406660386,75.0,30.0
2581,5,0.7537825125328308,90.0,36.0
2582,5,0.7676550861235281,105.0,42.0
2583,5,0.7807928149023601,135.0,54.0
2584,5,0.7537825125328308,90.0,36.0
2585,5,0.7676550861235281,105.0,42.0
2586,5,0.7807928149023601,135.0,54.0
2587,5,0.7537825125328308,90.0,36.0
